Rating,Name,Symbol,Rating Agency Name,Date,Sector,currentRatio,quickRatio,cashRatio,daysOfSalesOutstanding,netProfitMargin,pretaxProfitMargin,grossProfitMargin,operatingProfitMargin,returnOnAssets,returnOnCapitalEmployed,returnOnEquity,assetTurnover,fixedAssetTurnover,debtEquityRatio,debtRatio,effectiveTaxRate,freeCashFlowOperatingCashFlowRatio,freeCashFlowPerShare,cashPerShare,companyEquityMultiplier,ebitPerRevenue,enterpriseValueMultiple,operatingCashFlowPerShare,operatingCashFlowSalesRatio,payablesTurnover
A,Xcel Energy Inc.,XEL,Egan-Jones Ratings Company,6/4/2014,Public Utilities,0.880569643,0.298923683,0.029318391,24.88505186,0.086875014,0.13121578,1.0,0.169268731,0.027965326,0.047341103,0.099125962,0.321902978,0.417841496,2.54460247,0.717880917,0.337922511,-0.313961957,-1635.422609,702.0257099,3.54460247,0.13121578,3.757128486,5208.983355,0.236743423,0.884903563
A,Xcel Energy Inc.,XEL,Egan-Jones Ratings Company,9/24/2015,Public Utilities,0.717159193,0.212191222,0.020929962,23.99034204,0.089299855,0.138528363,1.0,0.181460796,0.025208601,0.043640338,0.092867883,0.282291629,0.353282658,2.683976013,0.72855415,0.355367718,-0.217301714,-1294.92209,268.8806699,3.683976013,0.138528363,4.018954374,5959.097462,0.274465313,0.979217093
A,Xcel Energy Inc.,XEL,Egan-Jones Ratings Company,1/20/2015,Public Utilities,0.827730668,0.28423949,0.019585773,25.81475312,0.087394678,0.132218308,1.0,0.166704389,0.02763432,0.046973729,0.099986079,0.316201409,0.406376504,2.618184848,0.723618322,0.339012284,-0.208292677,-1094.774803,652.5969193,3.618184848,0.132218308,3.766773812,5255.944761,0.226609739,1.199338281
BBB,Xcel Energy Inc.,XEL,Moody's Investors Service,6/15/2012,Public Utilities,0.831112854,0.634591275,0.016910032,25.79959962,0.078947927,0.122920532,1.0,0.167211681,0.028516947,0.050550342,0.099169107,0.361212108,0.476651683,2.477549923,0.712441224,0.357577747,0.08312333,412.2452009,3142.425661,3.477549923,0.122920532,3.520178434,4959.440375,0.225769491,1.3239221
BBB,Xcel Energy Inc.,XEL,Moody's Investors Service,5/6/2013,Public Utilities,0.893794264,0.823348279,0.028028925,25.87687791,0.089376883,0.133824265,1.0,0.179960789,0.029069013,0.048057744,0.102008243,0.325240844,0.425388507,2.509174644,0.715032707,0.332154593,-0.282055771,-1158.95503,3484.713025,3.509174644,0.133824265,3.592518562,4108.956977,0.197937585,0.948819353
A,Xcel Energy Inc.,XEL,Moody's Investors Service,11/29/2016,Public Utilities,0.875282834,0.269337671,0.026016286,25.51071629,0.101142261,0.153471529,1.0,0.199322134,0.027296111,0.044966379,0.101932165,0.269878393,0.338195133,2.734310941,0.73221298,0.340970529,-0.066589479,-399.4760158,193.1272774,3.734310941,0.153471529,3.937790785,5999.086074,0.274810569,0.735688194
BBB,"NiSource, Inc",NI,Egan-Jones Ratings Company,8/6/2015,Public Utilities,0.593490122,0.520376294,0.005832549,51.78640526,0.061589062,0.07306849,0.646652909,0.171954942,0.016378448,0.022912032,0.074541434,0.265931113,0.384097102,3.551190321,0.780277262,0.415710503,0.065966502,0.302442832,2.275087649,4.551190321,0.07306849,9.784353683,4.584794144,0.313169096,3.792570374
AAA,Microsoft Corporation,MSFT,Standard & Poor's Ratings Services,12/4/2013,Technology,2.711762033,2.525803779,0.101665019,81.98422587,0.280838546,0.085730067,0.739893897,0.343793755,0.153498887,0.063553431,0.27694315,0.546573429,7.791912721,0.804202979,0.445738638,0.777494756,0.852356675,2.934447761,9.196656716,1.804202979,0.085730067,9.126765294,3.442746269,0.370370846,4.194076222
AAA,Microsoft Corporation,MSFT,Standard & Poor's Ratings Services,8/18/2015,Technology,2.501343816,2.295198363,0.112218701,69.8484719,0.130294935,0.078681342,0.646954477,0.194069246,0.069190741,0.058267717,0.152254536,0.531031704,6.352589777,1.200504477,0.545558752,0.857530898,0.795598349,2.829399535,11.8045738,2.200504477,0.078681342,16.9188888,3.556316497,0.31075016,5.01259293
AAA,Microsoft Corporation,MSFT,Standard & Poor's Ratings Services,8/20/2014,Technology,2.504021918,2.306915068,0.190005479,82.15263782,0.254212108,0.082077091,0.689818387,0.319682609,0.128051327,0.056224805,0.245856723,0.503718443,6.673814465,0.919985744,0.479162799,0.80622983,0.829822221,3.222797927,10.32762983,1.919985744,0.082077091,11.33257772,3.88372093,0.371183767,3.624058127
AAA,Microsoft Corporation,MSFT,Moody's Investors Service,5/1/2013,Technology,2.602912384,2.411282428,0.212249143,78.12622926,0.230294481,0.021702861,0.762218032,0.295199598,0.140000495,0.018062156,0.25583533,0.607919453,8.915588342,0.827388756,0.452771066,3.305625,0.927116929,3.492258218,7.508337303,1.827388756,0.021702861,10.26540396,3.766793711,0.42898417,4.198802395
AAA,Microsoft Corporation,MSFT,Standard & Poor's Ratings Services,8/15/2016,Technology,2.352881716,2.215694863,0.109675354,78.18922879,0.196882325,-0.003809189,0.615799344,0.236544773,0.086724421,-0.002419289,0.233315277,0.440488606,4.648071475,1.690306541,0.628295146,-9.086153846,0.749647412,3.152302839,14.28895899,2.690306541,-0.003809189,18.51835547,4.205047319,0.390588373,4.752102059
BB,General Motors Company,GM,Moody's Investors Service,11/4/2014,Capital Goods,1.273496598,0.567023333,0.28848876,21.24986372,0.025325629,0.027230342,0.114455938,0.009812158,0.022225724,0.03791884,0.111374341,0.877598113,5.620480842,4.011055645,0.80044125,0.053697598,0.294989063,1.848598131,17.55514019,5.011055645,0.027230342,4.783897642,6.266666667,0.064503716,6.129078077
BBB,General Motors Company,GM,Standard & Poor's Ratings Services,9/28/2015,Capital Goods,1.09152604,0.444099292,0.213220273,19.97299089,0.063581349,0.05065767,0.15775552,0.032141826,0.049799506,0.062720432,0.242958541,0.783240798,4.878670467,3.878733917,0.795028789,-0.245789065,0.342628152,2.587641866,14.75472888,4.878733917,0.05065767,3.096718105,7.552332913,0.078618499,5.332931593
BBB,General Motors Company,GM,Egan-Jones Ratings Company,6/11/2014,Capital Goods,1.305854643,0.601294623,0.320787669,20.04333224,0.034395568,0.047983941,0.131907584,0.033012282,0.03213822,0.071758457,0.12547234,0.934370942,6.008698342,2.904147206,0.743862117,0.285197104,0.401029295,3.63603733,20.81335248,3.904147206,0.047983941,2.892828541,9.066762383,0.081260013,5.712078235
BB,Sanmina Corporation,SANM,Fitch Ratings,6/15/2012,Technology,2.077002255,1.306918875,0.50580266,56.06348423,0.010438157,0.006381911,0.077297672,0.032109028,0.02054787,0.020179226,0.089442543,1.968534332,11.22673811,3.352886439,0.770267381,0.726718246,0.542059019,1.584840376,7.969232684,4.352886439,0.006381911,4.293982493,2.923741365,0.035579124,6.191029802
BB,Sanmina Corporation,SANM,Fitch Ratings,7/19/2012,Technology,1.90751074,1.157118996,0.335877174,59.99395323,0.029578881,-0.001238731,0.071517826,0.022564002,0.056895889,-0.003874268,0.187007214,1.923530819,10.70198203,2.286831759,0.695755648,17.26165872,0.634975605,1.682766596,5.039343536,3.286831759,-0.001238731,4.854031996,2.650127946,0.035352239,6.033196941
BB,Sanmina Corporation,SANM,Standard & Poor's Ratings Services,10/7/2016,Technology,1.695364824,0.97909386,0.284235008,54.83463585,0.028982064,0.031570944,0.079350044,0.034682722,0.051814206,0.092005743,0.116683843,1.787802513,10.49543176,1.251966234,0.555943608,0.082001984,0.691373848,3.591711721,5.303859163,2.251966234,0.031570944,6.357492983,5.195035555,0.060192116,5.322194919
BB,Sanmina Corporation,SANM,Standard & Poor's Ratings Services,10/30/2014,Technology,1.597623941,0.944701158,0.304149499,57.52249036,0.031723514,0.014957267,0.078563905,0.032128495,0.059510928,0.052256047,0.158142538,1.875924854,11.03895094,1.657369732,0.623688045,-0.381084541,0.773874202,2.870390482,5.669297229,2.657369732,0.014957267,5.65602494,3.709117675,0.049457242,5.024212064
BB,Sanmina Corporation,SANM,Moody's Investors Service,5/20/2014,Technology,1.826919826,1.117756836,0.333858447,58.28132721,0.0134104,0.000594377,0.072132509,0.026639462,0.026486991,0.001965766,0.072694776,1.975108216,10.95457381,1.744546357,0.635641061,6.839636053,0.761080125,2.920769249,4.877320907,2.744546357,0.000594377,6.317922728,3.837663278,0.053723566,5.740068877
BB,Sanmina Corporation,SANM,Moody's Investors Service,6/9/2016,Technology,1.736918505,0.977290326,0.298613531,53.64895763,0.059182457,0.027640108,0.075904446,0.031861274,0.107996705,0.083396799,0.248121141,1.824809405,10.78887321,1.297488081,0.564742029,-1.14118041,0.31904103,0.681989293,5.038658975,2.297488081,0.027640108,6.062000145,2.137622528,0.027436642,5.689707463
BB,Visteon Corporation,VC,Standard & Poor's Ratings Services,3/15/2016,Capital Goods,1.462121212,1.182178932,0.984126984,56.46533128,0.70385208,0.021263482,0.132511556,0.021263482,0.487825716,0.036125654,2.160832545,0.69307988,9.245014245,3.429517502,0.774241777,0.391304348,0.446745562,3.569739953,65.60283688,4.429517502,0.021263482,2.037915966,7.990543735,0.104160247,5.840248963
BB,Visteon Corporation,VC,Standard & Poor's Ratings Services,3/23/2015,Capital Goods,1.71069869,1.191048035,0.448689956,65.66986283,-0.03928619,0.03475829,0.106272473,0.03475829,-0.055419876,0.074763678,-0.341040462,1.410670674,5.214583333,5.153757225,0.837497652,0.475095785,-0.197183099,-1.222707424,18.1441048,6.153757225,0.03475829,8.661600753,6.200873362,0.037821281,5.65851602
BB,Visteon Corporation,VC,Standard & Poor's Ratings Services,3/25/2014,Capital Goods,2.082685905,1.625416204,0.93063263,60.20365641,0.092754402,0.118564323,0.091947842,0.118564323,0.114484818,0.208757396,0.359375,1.234279077,5.26096181,2.1390625,0.681433549,0.121315193,0.137820513,0.86,34.04,3.1390625,0.118564323,2.718968531,6.24,0.041941121,5.482954545
B,Visteon Corporation,VC,Moody's Investors Service,6/15/2012,Capital Goods,1.604367373,1.164418754,0.464354528,48.39753946,0.009941593,0.034919846,0.079905555,0.020628806,0.016086869,0.082259953,0.061208875,1.618137945,5.699008499,2.80489671,0.737180776,0.451957295,-0.474285714,-1.62109375,14.5703125,3.80489671,0.034919846,4.866987552,3.41796875,0.021747235,7.374501992
BBB,NorthWestern Corporation,NWE,Egan-Jones Ratings Company,8/22/2013,Public Utilities,0.692330259,0.540104576,0.035714902,55.2985659,0.081404464,0.09379144,0.584635679,0.148142213,0.02529648,0.033301022,0.091186316,0.310750526,0.429168798,2.604703736,0.722584691,0.132069373,-0.189648764,-0.963118169,1.978589404,3.604703736,0.09379144,9.995924092,5.078431029,0.167789356,5.158793851
A,NorthWestern Corporation,NWE,Standard & Poor's Ratings Services,3/31/2015,Public Utilities,0.570932764,0.458392859,0.033131462,49.52416582,0.100165745,0.091640294,0.599464005,0.147749578,0.024263648,0.025328024,0.081666929,0.242234983,0.320612143,2.365814196,0.702895067,-0.093031681,-0.081367307,-0.506646835,2.94452831,3.365814196,0.091640294,12.91570749,6.22666346,0.207524839,5.888056515
A,NorthWestern Corporation,NWE,Standard & Poor's Ratings Services,3/24/2011,Public Utilities,0.996989825,0.810757018,0.02050867,47.09194036,0.069662921,0.092855085,1.0,0.146406835,0.025472163,0.037727622,0.094321062,0.365648792,0.524424958,2.702907428,0.729941939,0.249767298,-0.043180157,-0.261204753,2.849986184,3.702907428,0.092855085,8.135775702,6.049184858,0.197097378,7.077223422
A,NorthWestern Corporation,NWE,Moody's Investors Service,6/15/2012,Public Utilities,0.609720687,0.464786513,0.012454985,48.07065772,0.082837801,0.091845995,0.55736873,0.148166678,0.028829711,0.03752847,0.107734498,0.348026033,0.504826575,2.736926035,0.732400377,0.09807934,0.192623109,1.241834217,2.042723102,3.736926035,0.091845995,8.08537567,6.446963844,0.209212971,6.445025086
BBB,NorthWestern Corporation,NWE,Egan-Jones Ratings Company,7/30/2015,Public Utilities,0.501855742,0.392808123,0.020973389,46.4133216,0.124523696,0.149259779,0.692938889,0.218904899,0.028645447,0.038502031,0.094495349,0.230040124,0.299125335,2.298791256,0.696858661,0.165725037,0.165126627,1.186362738,1.479163649,3.298791256,0.149259779,10.69133105,7.184563521,0.279847056,5.004147039
A,NorthWestern Corporation,NWE,Standard & Poor's Ratings Services,2/22/2013,Public Utilities,0.67471982,0.528999588,0.021862375,49.00179102,0.091938838,0.108839044,0.630553599,0.165540547,0.028232698,0.038367825,0.105356133,0.307081299,0.439459022,2.731706194,0.732026063,0.155277051,0.127228864,0.867333288,2.550137354,3.731706194,0.108839044,8.46233584,6.817111002,0.234684802,4.72182552
B,"Consolidated Communications Holdings, Inc.",CNSL,Standard & Poor's Ratings Services,5/14/2012,Public Utilities,1.973619416,2.805311291,1.239348106,34.61357388,0.070565351,0.111758309,1.0,0.167141823,0.02211765,0.037723478,0.55237179,0.313434986,1.127142022,23.97425333,0.959958763,0.35491429,0.672824617,2.856722319,6.645921122,24.97425333,0.111758309,8.86307566,4.245864739,0.347840957,10.18532875
B,"Consolidated Communications Holdings, Inc.",CNSL,Standard & Poor's Ratings Services,5/23/2013,Public Utilities,0.752713678,1.291371023,0.123833899,42.47121403,0.011202546,0.015109533,1.0,0.106062683,0.003142362,0.004608485,0.041438595,0.280504316,0.554323986,12.1870835,0.924168221,0.188773498,0.374305076,1.203130445,3.328800029,13.1870835,0.015109533,10.20490515,3.214304376,0.244737882,0.0
A,"Eaton Corporation, PLC",ETN,Standard & Poor's Ratings Services,11/14/2012,Technology,1.444301234,0.849567299,0.106241944,78.54515358,0.074612225,0.076696708,0.298142358,0.076696708,0.033948895,0.041128316,0.080670821,0.455004463,4.207118906,1.376242874,0.579167597,0.024780176,0.643629808,3.079355952,3.174238068,2.376242874,0.076696708,15.84976203,4.784358827,0.102017044,6.092602448
A,"Eaton Corporation, PLC",ETN,Egan-Jones Ratings Company,11/12/2014,Technology,1.512605042,0.876377218,0.145845005,59.34972508,0.079505144,0.078086201,0.306225612,0.078086201,0.053476095,0.062504437,0.113581655,0.672611769,6.013866667,1.123970607,0.529183692,-0.023850085,0.663471778,2.628137524,2.164100401,2.123970607,0.078086201,13.9074231,3.961189622,0.083274211,8.064948454
A,"Eaton Corporation, PLC",ETN,Egan-Jones Ratings Company,11/5/2013,Technology,1.776760277,1.09015059,0.186202686,60.39735099,0.084414406,0.084913363,0.302866733,0.084414406,0.052435829,0.061222487,0.110833184,0.621171565,5.751630577,1.113691859,0.526894142,0.005876068,0.731291028,3.529039071,3.609292503,2.113691859,0.084913363,15.2615063,4.825765576,0.10364692,7.841326531
A,"Eaton Corporation, PLC",ETN,Egan-Jones Ratings Company,8/11/2015,Technology,1.430486486,0.848432432,0.057945946,60.88875569,0.094893311,0.102853033,0.314696715,0.102853033,0.063774935,0.081231538,0.130317398,0.672069866,5.849929874,1.043395232,0.510618414,0.076456876,0.786587938,4.006444683,0.955961332,2.043395232,0.102853033,10.18482248,5.093447905,0.113689763,8.129692833
A,"Eaton Corporation, PLC",ETN,Moody's Investors Service,6/15/2012,Technology,1.601869673,0.970030245,0.105856475,55.58352545,0.08411739,0.096641535,0.298336345,0.101750888,0.075532927,0.117237988,0.180747088,0.897946623,6.167947733,1.389878163,0.580820232,0.12959381,0.544871795,2.034709755,3.243566727,2.392957558,0.103994018,8.220214831,3.734290844,0.077761854,7.552649229
A,"Eaton Corporation, PLC",ETN,Standard & Poor's Ratings Services,1/25/2011,Technology,1.703062171,1.054747912,0.103000309,59.5869486,0.067736055,0.074954429,0.297630332,0.08538097,0.053848829,0.083030173,0.126188536,0.794980292,5.536939847,1.337815811,0.570890332,0.096303502,0.692667707,2.638146168,3.478906714,2.34338495,0.08487058,11.52762099,3.808674985,0.093474298,6.841619318
AA,Deere & Company,DE,Egan-Jones Ratings Company,8/14/2013,Capital Goods,0.607189087,0.361545355,0.174449866,39.19393091,0.101065806,0.156670572,0.26659428,0.156670572,0.059424405,0.139038925,0.344568924,0.587977353,6.402671057,4.79814905,0.827489458,0.354732811,0.644130301,5.444155844,9.101298701,5.798441305,0.156670572,8.952649857,8.451948052,0.092979398,2.8604703
A,Deere & Company,DE,Egan-Jones Ratings Company,2/27/2015,Capital Goods,0.582614089,0.365083467,0.195720709,36.28959345,0.095964806,0.145540049,0.248331311,0.145540049,0.05156841,0.114249649,0.349039947,0.537367941,5.909987448,5.768042375,0.852191209,0.338961851,0.702695035,6.82369146,10.43250689,6.768483778,0.145540049,9.840252335,9.710743802,0.106947816,2.896305822
A,Deere & Company,DE,Moody's Investors Service,6/15/2012,Capital Goods,0.645826196,0.396311522,0.208233413,40.80329872,0.095262336,0.143283785,0.256125704,0.143283785,0.058228058,0.137555794,0.412794118,0.611239032,6.770680147,6.087058824,0.858630489,0.337044055,0.54600172,3.045563549,8.745803357,7.089264706,0.143283785,10.36044587,5.57793765,0.078938438,2.808687852
A,WPP plc,WPP,Egan-Jones Ratings Company,9/18/2014,Technology,-0.923732454,-0.935130782,-0.192736059,306.4203003,0.09343476,0.119491018,0.873006098,0.130741007,0.086068586,0.064193076,0.143624752,0.921162389,14.92414239,0.625164998,0.374636454,0.218060395,0.877619299,1.108595733,1.863007289,1.668724417,0.142277234,81.78647216,1.263185226,0.147776457,-0.117987896
A,WPP plc,WPP,Egan-Jones Ratings Company,7/7/2015,Technology,-0.905898491,-0.918469276,-0.167591713,318.4293269,0.094824768,0.115053289,0.206461684,0.133385641,0.086741331,0.059142688,0.151910336,0.914753951,15.33809703,0.701757142,0.400705773,0.175818711,0.828663872,0.850010888,1.797023639,1.751302799,0.133369295,89.567245,1.025760765,0.111146528,-0.715140132
BBB,WPP plc,WPP,Egan-Jones Ratings Company,8/13/2013,Technology,-0.932005472,-0.94506708,-0.183076771,306.2788355,0.084986478,0.110731982,0.914396428,0.127983375,0.079700771,0.0623027,0.123438077,0.937805314,14.24983836,0.514538409,0.332224132,0.232502868,0.798282637,0.866914682,1.755640527,1.548768914,0.13504365,88.5540257,1.085974618,0.124707334,-0.084462273
BBB,WPP plc,WPP,Fitch Ratings,6/15/2012,Technology,-0.921083638,-0.947284548,-0.165003857,336.1184618,0.083827257,0.092997266,0.921840388,0.118960666,0.074419552,0.051832279,0.12607867,0.887772728,13.76053824,0.659493044,0.38927423,0.09860515,0.639206254,0.33628832,1.539555137,1.694160551,0.119399709,49.59031242,0.526102988,0.066375302,-0.066842456
BBB,Verizon Communications Inc.,VZ,Egan-Jones Ratings Company,7/23/2014,Public Utilities,1.055551596,0.896023375,0.37763683,40.1911016,0.075740288,0.120161474,0.60708693,0.154226898,0.041360847,0.074617384,0.703787657,0.546087801,1.412820883,16.01579409,0.941231071,0.21702685,0.42721426,3.292903875,2.806492199,17.01579409,0.120161474,7.869050703,7.707851032,0.241039039,2.993465228
BBB,Verizon Communications Inc.,VZ,Egan-Jones Ratings Company,5/16/2014,Public Utilities,2.624547135,2.460924214,1.978853974,37.66267109,0.095371215,0.242861883,0.627648279,0.265184571,0.041944852,0.118507335,0.120493418,0.439806201,1.355164351,1.872662866,0.65189093,0.195716774,0.55731877,7.548499651,18.88660154,2.872662866,0.242861883,3.635084201,13.54431263,0.322007466,2.728195466
A,Verizon Communications Inc.,VZ,Egan-Jones Ratings Company,10/22/2015,Public Utilities,0.635627068,0.521425311,0.12752482,37.31807476,0.135838019,0.214557058,0.824350403,0.251177633,0.073082897,0.134740539,1.002073759,0.538015043,1.57551382,12.71146732,0.927068345,0.349327195,0.288029797,2.744920441,1.179926561,13.71146732,0.214557058,6.313577643,9.52998776,0.295775718,1.194039872
A,Verizon Communications Inc.,VZ,Fitch Ratings,10/26/2016,Public Utilities,0.869973632,0.708734344,0.094924192,50.74015717,0.104199079,0.166581997,0.823479917,0.214788062,0.053759522,0.098138795,0.546230027,0.515930871,1.486472136,9.160619174,0.901580801,0.351567712,0.225489764,1.255392157,0.977941176,10.16061917,0.166581997,7.133030916,5.567401961,0.180306398,1.134997193
